regulator	target	mor	likelihood
HALLMARK_ESTROGEN_RESPONSE_LATE	PLAC1	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	ABHD2	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	SCARB1	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	DCXR	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	CCND1	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	SFN	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	ABCA3	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	SULT2B1	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	CCNA1	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	STIL	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	MICB	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	ZFP36	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	CAV1	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	NBL1	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	CD44	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	HR	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	HOMER2	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	BTG3	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	GAL	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	ETFB	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	BAG1	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	FRK	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	SLC16A1	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	AFF1	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	TFAP2C	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	IGSF1	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	HPRT1	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	CDC6	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	FARP1	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	AMFR	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	DHRS2	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	NXT1	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	S100A9	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	SLC29A1	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	SLC24A3	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	FOXC1	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	KIF20A	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	TOB1	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	FDFT1	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	DNAJC1	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	TPSAB1	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	TSTA3	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	FGFR3	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	SGK1	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	ID2	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	GALE	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	BATF	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	MAPK13	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	FABP5	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	MEST	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	JAK1	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	CYP4F11	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	KCNK5	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	CPE	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	XRCC3	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	CXCL14	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	SCUBE2	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	CDC20	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	IL6ST	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	GINS2	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	TRIM29	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	UNC13B	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	LAMC2	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	LARGE	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	SLC2A8	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	PLXNB1	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	PRKAR2B	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	RPS6KA2	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	HSPA4L	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	TFPI2	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	SERPINA1	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	TNNC1	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	HMGCS2	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	ALDH3A2	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	CD9	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	IDH2	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	SORD	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	MDK	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	ALDH3B1	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	PTGER3	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	RABEP1	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	KLF4	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	PPIF	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	SNX10	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	METTL3	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	PLK4	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	COX6C	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	ST14	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	NCOR2	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	MOCS2	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	NMU	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	TH	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	RNASEH2A	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	CHST8	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	TST	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	TOP2A	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	CKB	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	LTF	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	DUSP2	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	PTPN6	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	ATP2B4	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	ST6GALNAC2	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	ADD3	1	1
HALLMARK_ESTROGEN_RESPONSE_LATE	DYNLT3	1	1
HALLMARK_ANDROGEN_RESPONSE	KLK3	1	1
HALLMARK_ANDROGEN_RESPONSE	KLK2	1	1
HALLMARK_ANDROGEN_RESPONSE	ACSL3	1	1
HALLMARK_ANDROGEN_RESPONSE	PIAS1	1	1
HALLMARK_ANDROGEN_RESPONSE	CAMKK2	1	1
HALLMARK_ANDROGEN_RESPONSE	NKX3-1	1	1
HALLMARK_ANDROGEN_RESPONSE	TMPRSS2	1	1
HALLMARK_ANDROGEN_RESPONSE	APPBP2	1	1
HALLMARK_ANDROGEN_RESPONSE	CENPN	1	1
HALLMARK_ANDROGEN_RESPONSE	BMPR1B	1	1
HALLMARK_ANDROGEN_RESPONSE	MAF	1	1
HALLMARK_ANDROGEN_RESPONSE	FADS1	1	1
HALLMARK_ANDROGEN_RESPONSE	ZBTB10	1	1
HALLMARK_ANDROGEN_RESPONSE	HMGCR	1	1
HALLMARK_ANDROGEN_RESPONSE	SPCS3	1	1
HALLMARK_ANDROGEN_RESPONSE	INSIG1	1	1
HALLMARK_ANDROGEN_RESPONSE	NGLY1	1	1
HALLMARK_ANDROGEN_RESPONSE	UBE2J1	1	1
HALLMARK_ANDROGEN_RESPONSE	ELK4	1	1
HALLMARK_ANDROGEN_RESPONSE	ABCC4	1	1
HALLMARK_ANDROGEN_RESPONSE	ELOVL5	1	1
HALLMARK_ANDROGEN_RESPONSE	ALDH1A3	1	1
HALLMARK_ANDROGEN_RESPONSE	TARP	1	1
HALLMARK_ANDROGEN_RESPONSE	AZGP1	1	1
HALLMARK_ANDROGEN_RESPONSE	ABHD2	1	1
HALLMARK_ANDROGEN_RESPONSE	SAT1	1	1
HALLMARK_ANDROGEN_RESPONSE	DBI	1	1
HALLMARK_ANDROGEN_RESPONSE	DHCR24	1	1
HALLMARK_ANDROGEN_RESPONSE	SORD	1	1
HALLMARK_ANDROGEN_RESPONSE	STK39	1	1
HALLMARK_ANDROGEN_RESPONSE	TPD52	1	1
HALLMARK_ANDROGEN_RESPONSE	IDI1	1	1
HALLMARK_ANDROGEN_RESPONSE	B2M	1	1
HALLMARK_ANDROGEN_RESPONSE	MAP7	1	1
HALLMARK_ANDROGEN_RESPONSE	DNAJB9	1	1
HALLMARK_ANDROGEN_RESPONSE	FKBP5	1	1
HALLMARK_ANDROGEN_RESPONSE	HERC3	1	1
HALLMARK_ANDROGEN_RESPONSE	PGM3	1	1
HALLMARK_ANDROGEN_RESPONSE	HOMER2	1	1
HALLMARK_ANDROGEN_RESPONSE	ELL2	1	1
HALLMARK_ANDROGEN_RESPONSE	UAP1	1	1
HALLMARK_ANDROGEN_RESPONSE	SEC24D	1	1
HALLMARK_ANDROGEN_RESPONSE	LMAN1	1	1
HALLMARK_ANDROGEN_RESPONSE	PMEPA1	1	1
HALLMARK_ANDROGEN_RESPONSE	INPP4B	1	1
HALLMARK_ANDROGEN_RESPONSE	RRP12	1	1
HALLMARK_ANDROGEN_RESPONSE	SEPP1	1	1
HALLMARK_ANDROGEN_RESPONSE	NDRG1	1	1
HALLMARK_ANDROGEN_RESPONSE	KRT19	1	1
HALLMARK_ANDROGEN_RESPONSE	ITGAV	1	1
HALLMARK_ANDROGEN_RESPONSE	B4GALT1	1	1
HALLMARK_ANDROGEN_RESPONSE	MAK	1	1
HALLMARK_ANDROGEN_RESPONSE	SPDEF	1	1
HALLMARK_ANDROGEN_RESPONSE	GSR	1	1
HALLMARK_ANDROGEN_RESPONSE	KRT8	1	1
HALLMARK_ANDROGEN_RESPONSE	LIFR	1	1
HALLMARK_ANDROGEN_RESPONSE	PPAP2A	1	1
HALLMARK_ANDROGEN_RESPONSE	STEAP4	1	1
HALLMARK_ANDROGEN_RESPONSE	GUCY1A3	1	1
HALLMARK_ANDROGEN_RESPONSE	SRP19	1	1
HALLMARK_ANDROGEN_RESPONSE	CCND3	1	1
HALLMARK_ANDROGEN_RESPONSE	IQGAP2	1	1
HALLMARK_ANDROGEN_RESPONSE	RAB4A	1	1
HALLMARK_ANDROGEN_RESPONSE	SLC26A2	1	1
HALLMARK_ANDROGEN_RESPONSE	SMS	1	1
HALLMARK_ANDROGEN_RESPONSE	ZMIZ1	1	1
HALLMARK_ANDROGEN_RESPONSE	SGK1	1	1
HALLMARK_ANDROGEN_RESPONSE	MERTK	1	1
HALLMARK_ANDROGEN_RESPONSE	HPGD	1	1
HALLMARK_ANDROGEN_RESPONSE	ANKH	1	1
HALLMARK_ANDROGEN_RESPONSE	GNAI3	1	1
HALLMARK_ANDROGEN_RESPONSE	SRF	1	1
HALLMARK_ANDROGEN_RESPONSE	SLC38A2	1	1
HALLMARK_ANDROGEN_RESPONSE	HMGCS1	1	1
HALLMARK_ANDROGEN_RESPONSE	ARID5B	1	1
HALLMARK_ANDROGEN_RESPONSE	CDC14B	1	1
HALLMARK_ANDROGEN_RESPONSE	TNFAIP8	1	1
HALLMARK_ANDROGEN_RESPONSE	XRCC5	1	1
HALLMARK_ANDROGEN_RESPONSE	GPD1L	1	1
HALLMARK_ANDROGEN_RESPONSE	ACTN1	1	1
HALLMARK_ANDROGEN_RESPONSE	RPS6KA3	1	1
HALLMARK_ANDROGEN_RESPONSE	TSC22D1	1	1
HALLMARK_ANDROGEN_RESPONSE	PDLIM5	1	1
HALLMARK_ANDROGEN_RESPONSE	TMEM50A	1	1
HALLMARK_ANDROGEN_RESPONSE	ADAMTS1	1	1
HALLMARK_ANDROGEN_RESPONSE	NCOA4	1	1
HALLMARK_ANDROGEN_RESPONSE	AKAP12	1	1
HALLMARK_ANDROGEN_RESPONSE	SCD	1	1
HALLMARK_ANDROGEN_RESPONSE	PTK2B	1	1
HALLMARK_ANDROGEN_RESPONSE	CDK6	1	1
HALLMARK_ANDROGEN_RESPONSE	ADRM1	1	1
HALLMARK_ANDROGEN_RESPONSE	H1F0	1	1
HALLMARK_ANDROGEN_RESPONSE	HSD17B14	1	1
HALLMARK_ANDROGEN_RESPONSE	VAPA	1	1
HALLMARK_ANDROGEN_RESPONSE	CCND1	1	1
HALLMARK_ANDROGEN_RESPONSE	XRCC6	1	1
HALLMARK_ANDROGEN_RESPONSE	MYL12A	1	1
HALLMARK_ANDROGEN_RESPONSE	UBE2I	1	1
HALLMARK_ANDROGEN_RESPONSE	PTPN21	1	1
HALLMARK_ANDROGEN_RESPONSE	AKT1	1	1
HALLMARK_ANDROGEN_RESPONSE	PA2G4	1	1
HALLMARK_MYOGENESIS	ACTA1	1	1
HALLMARK_MYOGENESIS	TNNI2	1	1
HALLMARK_MYOGENESIS	MYL1	1	1
HALLMARK_MYOGENESIS	TNNC1	1	1
HALLMARK_MYOGENESIS	TNNC2	1	1
HALLMARK_MYOGENESIS	MYH3	1	1
HALLMARK_MYOGENESIS	MYLPF	1	1
HALLMARK_MYOGENESIS	TNNT3	1	1
HALLMARK_MYOGENESIS	TNNT2	1	1
HALLMARK_MYOGENESIS	CASQ2	1	1
HALLMARK_MYOGENESIS	ACTC1	1	1
HALLMARK_MYOGENESIS	MYOM1	1	1
HALLMARK_MYOGENESIS	MYL4	1	1
HALLMARK_MYOGENESIS	MYBPH	1	1
HALLMARK_MYOGENESIS	MYH7	1	1
HALLMARK_MYOGENESIS	MYH8	1	1
HALLMARK_MYOGENESIS	ACTN2	1	1
HALLMARK_MYOGENESIS	TNNI1	1	1
HALLMARK_MYOGENESIS	CRYAB	1	1
HALLMARK_MYOGENESIS	SGCG	1	1
HALLMARK_MYOGENESIS	HRC	1	1
HALLMARK_MYOGENESIS	TNNT1	1	1
HALLMARK_MYOGENESIS	DES	1	1
HALLMARK_MYOGENESIS	MYOZ1	1	1
HALLMARK_MYOGENESIS	RYR1	1	1
HALLMARK_MYOGENESIS	CSRP3	1	1
HALLMARK_MYOGENESIS	ADAM12	1	1
HALLMARK_MYOGENESIS	ATP2A1	1	1
HALLMARK_MYOGENESIS	CKM	1	1
HALLMARK_MYOGENESIS	SVIL	1	1
HALLMARK_MYOGENESIS	MYOM2	1	1
HALLMARK_MYOGENESIS	MYL6B	1	1
HALLMARK_MYOGENESIS	TPM2	1	1
HALLMARK_MYOGENESIS	MYL2	1	1
HALLMARK_MYOGENESIS	CKMT2	1	1
HALLMARK_MYOGENESIS	BIN1	1	1
HALLMARK_MYOGENESIS	MYH1	1	1
HALLMARK_MYOGENESIS	ENO3	1	1
HALLMARK_MYOGENESIS	FLII	1	1
HALLMARK_MYOGENESIS	FXYD1	1	1
HALLMARK_MYOGENESIS	TPM3	1	1
HALLMARK_MYOGENESIS	DMD	1	1
HALLMARK_MYOGENESIS	IGFBP3	1	1
HALLMARK_MYOGENESIS	CHRNB1	1	1
HALLMARK_MYOGENESIS	SPEG	1	1
HALLMARK_MYOGENESIS	FHL1	1	1
HALLMARK_MYOGENESIS	ACTN3	1	1
HALLMARK_MYOGENESIS	TCAP	1	1
HALLMARK_MYOGENESIS	MYLK	1	1
HALLMARK_MYOGENESIS	MYL3	1	1
HALLMARK_MYOGENESIS	PYGM	1	1
HALLMARK_MYOGENESIS	LDB3	1	1
HALLMARK_MYOGENESIS	COX6A2	1	1
HALLMARK_MYOGENESIS	FABP3	1	1
HALLMARK_MYOGENESIS	MYL7	1	1
HALLMARK_MYOGENESIS	ITGB5	1	1
HALLMARK_MYOGENESIS	CHRNA1	1	1
HALLMARK_MYOGENESIS	SSPN	1	1
HALLMARK_MYOGENESIS	COL3A1	1	1
HALLMARK_MYOGENESIS	KCNH1	1	1
HALLMARK_MYOGENESIS	GJA5	1	1
HALLMARK_MYOGENESIS	MYF6	1	1
HALLMARK_MYOGENESIS	MYH2	1	1
HALLMARK_MYOGENESIS	MAPK12	1	1
HALLMARK_MYOGENESIS	PGAM2	1	1
HALLMARK_MYOGENESIS	MYOG	1	1
HALLMARK_MYOGENESIS	MYH4	1	1
HALLMARK_MYOGENESIS	AEBP1	1	1
HALLMARK_MYOGENESIS	HBEGF	1	1
HALLMARK_MYOGENESIS	MEF2C	1	1
HALLMARK_MYOGENESIS	NOS1	1	1
HALLMARK_MYOGENESIS	CNN3	1	1
HALLMARK_MYOGENESIS	IGFBP7	1	1
HALLMARK_MYOGENESIS	CACNA1H	1	1
HALLMARK_MYOGENESIS	GSN	1	1
HALLMARK_MYOGENESIS	CACNG1	1	1
HALLMARK_MYOGENESIS	PPFIA4	1	1
HALLMARK_MYOGENESIS	MB	1	1
HALLMARK_MYOGENESIS	SPHK1	1	1
HALLMARK_MYOGENESIS	SCHIP1	1	1
HALLMARK_MYOGENESIS	MEF2D	1	1
HALLMARK_MYOGENESIS	SMTN	1	1
HALLMARK_MYOGENESIS	CDKN1A	1	1
HALLMARK_MYOGENESIS	GAA	1	1
HALLMARK_MYOGENESIS	TPD52L1	1	1
HALLMARK_MYOGENESIS	HSPB2	1	1
HALLMARK_MYOGENESIS	SGCA	1	1
HALLMARK_MYOGENESIS	BDKRB2	1	1
HALLMARK_MYOGENESIS	COX7A1	1	1
HALLMARK_MYOGENESIS	COL4A2	1	1
HALLMARK_MYOGENESIS	PLXNB2	1	1
HALLMARK_MYOGENESIS	CTF1	1	1
HALLMARK_MYOGENESIS	COL15A1	1	1
HALLMARK_MYOGENESIS	KCNH2	1	1
HALLMARK_MYOGENESIS	AGRN	1	1
HALLMARK_MYOGENESIS	MYO1C	1	1
HALLMARK_MYOGENESIS	SIRT2	1	1
HALLMARK_MYOGENESIS	SGCD	1	1
HALLMARK_MYOGENESIS	SORBS1	1	1
HALLMARK_MYOGENESIS	VIPR1	1	1
HALLMARK_MYOGENESIS	FGF2	1	1
HALLMARK_MYOGENESIS	FKBP1B	1	1
HALLMARK_MYOGENESIS	TEAD4	1	1
HALLMARK_MYOGENESIS	CASQ1	1	1
HALLMARK_MYOGENESIS	KLF5	1	1
HALLMARK_MYOGENESIS	PDLIM7	1	1
HALLMARK_MYOGENESIS	AK1	1	1
HALLMARK_MYOGENESIS	TAGLN	1	1
HALLMARK_MYOGENESIS	RIT1	1	1
HALLMARK_MYOGENESIS	MEF2A	1	1
HALLMARK_MYOGENESIS	ANKRD2	1	1
HALLMARK_MYOGENESIS	AKT2	1	1
HALLMARK_MYOGENESIS	LAMA2	1	1
HALLMARK_MYOGENESIS	ST5	1	1
HALLMARK_MYOGENESIS	IFRD1	1	1
HALLMARK_MYOGENESIS	NCAM1	1	1
HALLMARK_MYOGENESIS	SYNGR2	1	1
HALLMARK_MYOGENESIS	PICK1	1	1
HALLMARK_MYOGENESIS	COL6A3	1	1
HALLMARK_MYOGENESIS	CRAT	1	1
HALLMARK_MYOGENESIS	DMPK	1	1
HALLMARK_MYOGENESIS	MYH11	1	1
HALLMARK_MYOGENESIS	MYH9	1	1
HALLMARK_MYOGENESIS	IGF1	1	1
HALLMARK_MYOGENESIS	CKB	1	1
HALLMARK_MYOGENESIS	FST	1	1
HALLMARK_MYOGENESIS	GPX3	1	1
HALLMARK_MYOGENESIS	PVALB	1	1
HALLMARK_MYOGENESIS	PTP4A3	1	1
HALLMARK_MYOGENESIS	ITGB1	1	1
HALLMARK_MYOGENESIS	HSPB8	1	1
HALLMARK_MYOGENESIS	ACHE	1	1
HALLMARK_MYOGENESIS	CHRNG	1	1
HALLMARK_MYOGENESIS	PKIA	1	1
HALLMARK_MYOGENESIS	NAV2	1	1
HALLMARK_MYOGENESIS	HDAC5	1	1
HALLMARK_MYOGENESIS	ATP6AP1	1	1
HALLMARK_MYOGENESIS	CLU	1	1
HALLMARK_MYOGENESIS	ACSL1	1	1
HALLMARK_MYOGENESIS	COL1A1	1	1
HALLMARK_MYOGENESIS	MRAS	1	1
HALLMARK_MYOGENESIS	PDE4DIP	1	1
HALLMARK_MYOGENESIS	AGL	1	1
HALLMARK_MYOGENESIS	ERBB3	1	1
HALLMARK_MYOGENESIS	GABARAPL2	1	1
HALLMARK_MYOGENESIS	CAV3	1	1
HALLMARK_MYOGENESIS	BHLHE40	1	1
HALLMARK_MYOGENESIS	PPP1R3C	1	1
HALLMARK_MYOGENESIS	LARGE	1	1
HALLMARK_MYOGENESIS	LPIN1	1	1
HALLMARK_MYOGENESIS	CDH13	1	1
HALLMARK_MYOGENESIS	NQO1	1	1
HALLMARK_MYOGENESIS	PRNP	1	1
HALLMARK_MYOGENESIS	PSEN2	1	1
HALLMARK_MYOGENESIS	DAPK2	1	1
HALLMARK_MYOGENESIS	LSP1	1	1
HALLMARK_MYOGENESIS	SLC6A8	1	1
HALLMARK_MYOGENESIS	REEP1	1	1
HALLMARK_MYOGENESIS	EIF4A2	1	1
HALLMARK_MYOGENESIS	SH2B1	1	1
HALLMARK_MYOGENESIS	MYBPC3	1	1
HALLMARK_MYOGENESIS	ITGA7	1	1
HALLMARK_MYOGENESIS	SPTAN1	1	1
HALLMARK_MYOGENESIS	SORBS3	1	1
HALLMARK_MYOGENESIS	PC	1	1
HALLMARK_MYOGENESIS	SCD	1	1
HALLMARK_MYOGENESIS	GNAO1	1	1
HALLMARK_MYOGENESIS	STC2	1	1
HALLMARK_MYOGENESIS	CFD	1	1
HALLMARK_MYOGENESIS	RB1	1	1
HALLMARK_MYOGENESIS	BAG1	1	1
HALLMARK_MYOGENESIS	ABLIM1	1	1
HALLMARK_MYOGENESIS	PTGIS	1	1
HALLMARK_MYOGENESIS	MAPRE3	1	1
HALLMARK_MYOGENESIS	OCEL1	1	1
HALLMARK_MYOGENESIS	SH3BGR	1	1
HALLMARK_MYOGENESIS	NOTCH1	1	1
HALLMARK_MYOGENESIS	TSC2	1	1
HALLMARK_MYOGENESIS	TGFB1	1	1
HALLMARK_MYOGENESIS	FDPS	1	1
HALLMARK_MYOGENESIS	CAMK2B	1	1
HALLMARK_MYOGENESIS	EPHB3	1	1
HALLMARK_MYOGENESIS	GADD45B	1	1
HALLMARK_MYOGENESIS	APP	1	1
HALLMARK_MYOGENESIS	APLNR	1	1
HALLMARK_MYOGENESIS	ITGB4	1	1
HALLMARK_MYOGENESIS	SOD3	1	1
HALLMARK_MYOGENESIS	FOXO4	1	1
HALLMARK_MYOGENESIS	EFS	1	1
HALLMARK_MYOGENESIS	PFKM	1	1
HALLMARK_MYOGENESIS	COL6A2	1	1
HALLMARK_MYOGENESIS	DTNA	1	1
HALLMARK_MYOGENESIS	KIFC3	1	1
HALLMARK_MYOGENESIS	SPARC	1	1
HALLMARK_MYOGENESIS	SPDEF	1	1
HALLMARK_MYOGENESIS	SLN	1	1
HALLMARK_MYOGENESIS	WWTR1	1	1
HALLMARK_MYOGENESIS	CD36	1	1
HALLMARK_MYOGENESIS	ADCY9	1	1
HALLMARK_MYOGENESIS	APOD	1	1
HALLMARK_PROTEIN_SECRETION	ARCN1	1	1
HALLMARK_PROTEIN_SECRETION	TMED10	1	1
HALLMARK_PROTEIN_SECRETION	COPB2	1	1
HALLMARK_PROTEIN_SECRETION	RAB14	1	1
HALLMARK_PROTEIN_SECRETION	ATP7A	1	1
HALLMARK_PROTEIN_SECRETION	COPB1	1	1
HALLMARK_PROTEIN_SECRETION	LAMP2	1	1
HALLMARK_PROTEIN_SECRETION	EGFR	1	1
HALLMARK_PROTEIN_SECRETION	IGF2R	1	1
HALLMARK_PROTEIN_SECRETION	COPE	1	1
HALLMARK_PROTEIN_SECRETION	PPT1	1	1
HALLMARK_PROTEIN_SECRETION	AP3S1	1	1
HALLMARK_PROTEIN_SECRETION	BET1	1	1
HALLMARK_PROTEIN_SECRETION	CLCN3	1	1
HALLMARK_PROTEIN_SECRETION	AP2S1	1	1
HALLMARK_PROTEIN_SECRETION	CLTC	1	1
HALLMARK_PROTEIN_SECRETION	AP2M1	1	1
HALLMARK_PROTEIN_SECRETION	RER1	1	1
HALLMARK_PROTEIN_SECRETION	KIF1B	1	1
HALLMARK_PROTEIN_SECRETION	ARF1	1	1
HALLMARK_PROTEIN_SECRETION	OCRL	1	1
HALLMARK_PROTEIN_SECRETION	ICA1	1	1
HALLMARK_PROTEIN_SECRETION	MON2	1	1
HALLMARK_PROTEIN_SECRETION	ARFGEF2	1	1
HALLMARK_PROTEIN_SECRETION	TMED2	1	1
HALLMARK_PROTEIN_SECRETION	NAPG	1	1
HALLMARK_PROTEIN_SECRETION	TMX1	1	1
HALLMARK_PROTEIN_SECRETION	PAM	1	1
HALLMARK_PROTEIN_SECRETION	SCAMP1	1	1
HALLMARK_PROTEIN_SECRETION	SH3GL2	1	1
HALLMARK_PROTEIN_SECRETION	RAB2A	1	1
HALLMARK_PROTEIN_SECRETION	COG2	1	1
HALLMARK_PROTEIN_SECRETION	VAMP3	1	1
HALLMARK_PROTEIN_SECRETION	ERGIC3	1	1
HALLMARK_PROTEIN_SECRETION	DOPEY1	1	1
HALLMARK_PROTEIN_SECRETION	VAMP4	1	1
HALLMARK_PROTEIN_SECRETION	VPS4B	1	1
HALLMARK_PROTEIN_SECRETION	NAPA	1	1
HALLMARK_PROTEIN_SECRETION	GNAS	1	1
HALLMARK_PROTEIN_SECRETION	STX7	1	1
HALLMARK_PROTEIN_SECRETION	SEC22B	1	1
HALLMARK_PROTEIN_SECRETION	VPS45	1	1
HALLMARK_PROTEIN_SECRETION	STX16	1	1
HALLMARK_PROTEIN_SECRETION	YKT6	1	1
HALLMARK_PROTEIN_SECRETION	SNX2	1	1
HALLMARK_PROTEIN_SECRETION	ARFGEF1	1	1
HALLMARK_PROTEIN_SECRETION	CLTA	1	1
HALLMARK_PROTEIN_SECRETION	CLN5	1	1
HALLMARK_PROTEIN_SECRETION	M6PR	1	1
HALLMARK_PROTEIN_SECRETION	SGMS1	1	1
HALLMARK_PROTEIN_SECRETION	USO1	1	1
HALLMARK_PROTEIN_SECRETION	TSG101	1	1
HALLMARK_PROTEIN_SECRETION	DNM1L	1	1
HALLMARK_PROTEIN_SECRETION	LMAN1	1	1
HALLMARK_PROTEIN_SECRETION	YIPF6	1	1
HALLMARK_PROTEIN_SECRETION	ARFIP1	1	1
HALLMARK_PROTEIN_SECRETION	ANP32E	1	1
HALLMARK_PROTEIN_SECRETION	TSPAN8	1	1
HALLMARK_PROTEIN_SECRETION	DST	1	1
HALLMARK_PROTEIN_SECRETION	SCRN1	1	1
HALLMARK_PROTEIN_SECRETION	SEC31A	1	1
HALLMARK_PROTEIN_SECRETION	VAMP7	1	1
HALLMARK_PROTEIN_SECRETION	SCAMP3	1	1
HALLMARK_PROTEIN_SECRETION	AP2B1	1	1
HALLMARK_PROTEIN_SECRETION	RAB22A	1	1
HALLMARK_PROTEIN_SECRETION	AP3B1	1	1
